635026380000000000,17.00,40.00
635026380600000000,17.00,40.00
635026381200000000,17.00,41.00
635026381800000000,17.00,41.00
635026382400000000,17.00,42.00
635026383000000000,18.00,42.00
635026383600000000,18.00,42.00
635026384200000000,18.00,43.00
635026384800000000,18.00,42.00
635026385400000000,18.00,42.00
635026386000000000,18.00,43.00
635026386600000000,17.00,43.00
635026387200000000,18.00,43.00
635026387800000000,18.00,43.00
635026388400000000,18.00,43.00
635026389000000000,17.00,43.00
635026389600000000,17.00,43.00
635026390200000000,17.00,43.00
635026390800000000,17.00,44.00
635026391400000000,17.00,45.00
635026392000000000,17.00,45.00
635026392600000000,17.00,45.00
635026393200000000,17.00,45.00
635026393800000000,17.00,45.00
635026394400000000,17.00,45.00
635026395000000000,17.00,45.00
635026395600000000,17.00,45.00
635026396200000000,17.00,46.00
635026396800000000,17.00,47.00
635026397400000000,17.00,48.00
635026398000000000,17.00,48.00
635026398600000000,16.00,48.00
635026399200000000,15.00,48.00
635026399800000000,15.00,47.00
635026400400000000,15.00,47.00
635026401000000000,15.00,47.00
635026401600000000,15.00,47.00
635026402200000000,15.00,47.00
635026402800000000,14.00,47.00
635026403400000000,13.00,47.00
635026404000000000,13.00,46.00
635026404600000000,13.00,45.00
635026405200000000,13.00,44.00
635026405800000000,13.00,44.00
635026406400000000,13.00,44.00
635026407000000000,13.00,45.00
635026407600000000,13.00,45.00
635026408200000000,13.00,45.00
635026408800000000,14.00,45.00
635026409400000000,14.00,45.00
635026410000000000,14.00,45.00
635026410600000000,13.00,45.00
635026411200000000,13.00,45.00
635026411800000000,13.00,44.00
635026412400000000,13.00,44.00
635026413000000000,13.00,44.00
635026413600000000,13.00,44.00
635026414200000000,13.00,44.00
635026414800000000,13.00,45.00
635026415400000000,13.00,45.00
635026416000000000,13.00,44.00
635026416600000000,13.00,45.00
635026417200000000,13.00,45.00
635026417800000000,14.00,45.00
635026418400000000,14.00,45.00
635026419000000000,13.00,45.00
635026419600000000,13.00,45.00
635026420200000000,13.00,45.00
635026420800000000,13.00,45.00
635026421400000000,13.00,45.00
635026422000000000,13.00,46.00
635026422600000000,13.00,46.00
635026423200000000,13.00,46.00
635026423800000000,12.00,46.00
635026424400000000,12.00,46.00
635026425000000000,12.00,47.00
635026425600000000,12.00,46.00
635026426200000000,12.00,46.00
635026426800000000,13.00,46.00
635026427400000000,13.00,45.00
635026428000000000,13.00,45.00
635026428600000000,13.00,45.00
635026429200000000,12.00,45.00
635026429800000000,12.00,45.00
635026430400000000,12.00,45.00
635026431000000000,12.00,46.00
635026431600000000,12.00,46.00
635026432200000000,12.00,46.00
635026432800000000,12.00,45.00
635026433400000000,12.00,45.00
635026434000000000,12.00,45.00
635026434600000000,12.00,46.00
635026435200000000,12.00,46.00
635026435800000000,12.00,45.00
635026436400000000,12.00,45.00
635026437000000000,13.00,45.00
635026437600000000,13.00,44.00
635026438200000000,13.00,45.00
635026438800000000,13.00,45.00
635026439400000000,13.00,45.00
635026440000000000,13.00,44.00
635026440600000000,13.00,45.00
635026441200000000,14.00,45.00
635026441800000000,13.00,45.00
635026442400000000,13.00,46.00
635026443000000000,13.00,46.00
635026443600000000,13.00,46.00
635026444200000000,13.00,46.00
635026444800000000,13.00,46.00
635026445400000000,13.00,46.00
635026446000000000,13.00,47.00
635026446600000000,13.00,47.00
635026447200000000,13.00,47.00
635026447800000000,13.00,47.00
635026448400000000,14.00,47.00
635026449000000000,14.00,47.00
635026449600000000,15.00,47.00
635026450200000000,15.00,48.00
635026450800000000,15.00,48.00
635026451400000000,15.00,49.00
635026452000000000,15.00,49.00
635026452600000000,14.00,49.00
635026453200000000,14.00,50.00
635026453800000000,14.00,50.00
635026454400000000,14.00,50.00
635026455000000000,15.00,50.00
635026455600000000,15.00,49.00
635026456200000000,16.00,49.00
635026456800000000,16.00,50.00
635026457400000000,16.00,50.00
635026458000000000,16.00,50.00
635026458600000000,17.00,50.00
635026459200000000,17.00,50.00
635026459800000000,17.00,50.00
635026460400000000,18.00,50.00
635026461000000000,18.00,49.00
635026461600000000,18.00,49.00
635026462200000000,18.00,49.00
635026462800000000,18.00,48.00
635026463400000000,18.00,48.00
635026464000000000,18.00,48.00
635026464600000000,18.00,48.00
635026465200000000,18.00,49.00
635026465800000000,18.00,49.00
635026466400000000,18.00,49.00
635026467000000000,17.00,49.00
635026467600000000,17.00,49.00
635026468200000000,17.00,49.00
635026468800000000,17.00,50.00
635026469400000000,17.00,50.00
635026470000000000,17.00,50.00
635026470600000000,16.00,50.00
635026471200000000,16.00,50.00
635026471800000000,15.00,50.00
635026472400000000,15.00,50.00
635026473000000000,14.00,50.00
635026473600000000,15.00,50.00
635026474200000000,14.00,50.00
635026474800000000,14.00,49.00
635026475400000000,14.00,50.00
635026476000000000,14.00,50.00
635026476600000000,14.00,50.00
635026477200000000,14.00,50.00
635026477800000000,14.00,50.00
635026478400000000,14.00,50.00
635026479000000000,14.00,50.00
635026479600000000,14.00,50.00
635026480200000000,14.00,50.00
635026480800000000,14.00,50.00
635026481400000000,14.00,50.00
635026482000000000,14.00,50.00
635026482600000000,15.00,50.00
635026483200000000,15.00,50.00
635026483800000000,15.00,50.00
635026484400000000,15.00,50.00
635026485000000000,15.00,50.00
635026485600000000,15.00,50.00
635026486200000000,15.00,50.00
635026486800000000,14.00,50.00
635026487400000000,14.00,50.00
635026488000000000,14.00,49.00
635026488600000000,14.00,49.00
635026489200000000,14.00,49.00
635026489800000000,14.00,49.00
635026490400000000,14.00,49.00
635026491000000000,14.00,49.00
635026491600000000,14.00,48.00
635026492200000000,15.00,48.00
635026492800000000,15.00,48.00
635026493400000000,15.00,48.00
635026494000000000,15.00,47.00
635026494600000000,15.00,47.00
635026495200000000,15.00,47.00
635026495800000000,14.00,47.00
635026496400000000,14.00,47.00
635026497000000000,14.00,47.00
635026497600000000,14.00,47.00
635026498200000000,14.00,47.00
635026498800000000,14.00,47.00
635026499400000000,14.00,46.00
635026500000000000,14.00,45.00
635026500600000000,14.00,45.00
635026501200000000,14.00,45.00
635026501800000000,14.00,45.00
635026502400000000,14.00,45.00
635026503000000000,14.00,45.00
635026503600000000,14.00,46.00
635026504200000000,14.00,46.00
635026504800000000,14.00,46.00
635026505400000000,15.00,46.00
635026506000000000,15.00,47.00
635026506600000000,15.00,47.00
635026507200000000,15.00,47.00
635026507800000000,15.00,47.00
635026508400000000,15.00,47.00
635026509000000000,15.00,47.00
635026509600000000,15.00,47.00
635026510200000000,15.00,48.00
635026510800000000,15.00,48.00
635026511400000000,14.00,48.00
635026512000000000,14.00,48.00
635026512600000000,14.00,48.00
635026513200000000,13.00,48.00
635026513800000000,14.00,48.00
635026514400000000,14.00,49.00
635026515000000000,15.00,49.00
635026515600000000,15.00,48.00
635026516200000000,15.00,48.00
635026516800000000,16.00,48.00
635026517400000000,16.00,48.00
635026518000000000,17.00,48.00
635026518600000000,16.00,48.00
635026519200000000,16.00,48.00
635026519800000000,16.00,48.00
635026520400000000,15.00,48.00
635026521000000000,15.00,48.00
635026521600000000,16.00,48.00
635026522200000000,17.00,48.00
635026522800000000,17.00,47.00
635026523400000000,17.00,47.00
635026524000000000,17.00,47.00
635026524600000000,17.00,47.00
635026525200000000,17.00,47.00
635026525800000000,17.00,47.00
635026526400000000,17.00,47.00
635026527000000000,17.00,47.00
635026527600000000,17.00,47.00
635026528200000000,17.00,47.00
635026528800000000,17.00,48.00
635026529400000000,16.00,48.00
635026530000000000,16.00,48.00
635026530600000000,16.00,48.00
635026531200000000,16.00,48.00
635026531800000000,16.00,48.00
635026532400000000,16.00,48.00
635026533000000000,16.00,48.00
635026533600000000,16.00,48.00
635026534200000000,16.00,48.00
635026534800000000,16.00,47.00
635026535400000000,16.00,47.00
635026536000000000,16.00,47.00
635026536600000000,16.00,47.00
635026537200000000,16.00,47.00
635026537800000000,16.00,47.00
635026538400000000,17.00,47.00
635026539000000000,16.00,47.00
635026539600000000,16.00,47.00
635026540200000000,15.00,47.00
635026540800000000,15.00,47.00
635026541400000000,15.00,48.00
635026542000000000,15.00,48.00
635026542600000000,15.00,48.00
635026543200000000,15.00,48.00
635026543800000000,15.00,48.00
635026544400000000,15.00,48.00
635026545000000000,15.00,49.00
635026545600000000,14.00,49.00
635026546200000000,14.00,49.00
635026546800000000,14.00,49.00
635026547400000000,14.00,50.00
635026548000000000,14.00,49.00
635026548600000000,14.00,49.00
635026549200000000,14.00,49.00
635026549800000000,14.00,49.00
635026550400000000,14.00,49.00
635026551000000000,14.00,49.00
635026551600000000,14.00,48.00
635026552200000000,13.00,48.00
635026552800000000,13.00,49.00
635026553400000000,13.00,49.00
635026554000000000,14.00,49.00
635026554600000000,14.00,48.00
635026555200000000,14.00,48.00
635026555800000000,14.00,48.00
635026556400000000,14.00,47.00
635026557000000000,14.00,47.00
635026557600000000,14.00,47.00
635026558200000000,14.00,47.00
635026558800000000,14.00,47.00
635026559400000000,14.00,46.00
635026560000000000,14.00,47.00
635026560600000000,14.00,47.00
635026561200000000,13.00,47.00
635026561800000000,13.00,47.00
635026562400000000,13.00,46.00
635026563000000000,14.00,46.00
635026563600000000,14.00,46.00
635026564200000000,14.00,46.00
635026564800000000,14.00,46.00
635026565400000000,14.00,47.00
635026566000000000,14.00,47.00
635026566600000000,15.00,47.00
635026567200000000,14.00,47.00
635026567800000000,13.00,47.00
635026568400000000,14.00,47.00
635026569000000000,14.00,47.00
635026569600000000,15.00,47.00
635026570200000000,15.00,47.00
635026570800000000,15.00,47.00
635026571400000000,15.00,47.00
635026572000000000,15.00,47.00
635026572600000000,15.00,47.00
635026573200000000,15.00,47.00
635026573800000000,14.00,47.00
635026574400000000,14.00,48.00
635026575000000000,14.00,47.00
635026575600000000,14.00,48.00
635026576200000000,14.00,48.00
635026576800000000,14.00,48.00
635026577400000000,14.00,48.00
635026578000000000,14.00,47.00
635026578600000000,14.00,48.00
635026579200000000,14.00,48.00
635026579800000000,13.00,48.00
635026580400000000,14.00,48.00
635026581000000000,14.00,48.00
635026581600000000,14.00,47.00
635026582200000000,14.00,47.00
635026582800000000,14.00,47.00
635026583400000000,14.00,47.00
635026584000000000,14.00,47.00
635026584600000000,14.00,46.00
635026585200000000,14.00,47.00
635026585800000000,15.00,47.00
635026586400000000,15.00,47.00
635026587000000000,15.00,47.00
635026587600000000,14.00,47.00
635026588200000000,14.00,47.00
635026588800000000,14.00,47.00
635026589400000000,14.00,47.00
635026590000000000,14.00,47.00
635026590600000000,15.00,47.00
635026591200000000,14.00,47.00
635026591800000000,15.00,47.00
635026592400000000,15.00,47.00
635026593000000000,15.00,47.00
635026593600000000,15.00,47.00
635026594200000000,16.00,47.00
635026594800000000,16.00,47.00
635026595400000000,16.00,47.00
635026596000000000,16.00,47.00
635026596600000000,16.00,47.00
635026597200000000,16.00,48.00
635026597800000000,17.00,48.00
635026598400000000,17.00,48.00
635026599000000000,17.00,47.00
635026599600000000,18.00,47.00
635026600200000000,18.00,47.00
635026600800000000,18.00,47.00
635026601400000000,18.00,48.00
635026602000000000,18.00,48.00
635026602600000000,18.00,48.00
635026603200000000,18.00,47.00
635026603800000000,18.00,47.00
635026604400000000,18.00,47.00
635026605000000000,18.00,46.00
635026605600000000,18.00,47.00
635026606200000000,18.00,47.00
635026606800000000,18.00,48.00
635026607400000000,18.00,49.00
635026608000000000,17.00,49.00
635026608600000000,17.00,49.00
635026609200000000,17.00,49.00
635026609800000000,16.00,49.00
635026610400000000,16.00,49.00
635026611000000000,16.00,48.00
635026611600000000,17.00,48.00
635026612200000000,17.00,48.00
635026612800000000,17.00,48.00
635026613400000000,17.00,49.00
635026614000000000,18.00,49.00
635026614600000000,18.00,48.00
635026615200000000,18.00,48.00
635026615800000000,18.00,48.00
635026616400000000,17.00,48.00
635026617000000000,17.00,48.00
635026617600000000,16.00,48.00
635026618200000000,16.00,49.00
635026618800000000,15.00,49.00
635026619400000000,15.00,49.00
635026620000000000,15.00,49.00
635026620600000000,14.00,49.00
635026621200000000,14.00,49.00
635026621800000000,14.00,49.00
635026622400000000,14.00,49.00
635026623000000000,14.00,49.00
635026623600000000,14.00,49.00
635026624200000000,14.00,48.00
635026624800000000,14.00,47.00
635026625400000000,13.00,47.00
635026626000000000,13.00,47.00
635026626600000000,13.00,47.00
635026627200000000,13.00,47.00
635026627800000000,13.00,46.00
635026628400000000,13.00,46.00
635026629000000000,14.00,46.00
635026629600000000,14.00,46.00
635026630200000000,13.00,46.00
635026630800000000,12.00,46.00
635026631400000000,12.00,45.00
635026632000000000,12.00,46.00
635026632600000000,12.00,47.00
635026633200000000,12.00,46.00
635026633800000000,12.00,46.00
635026634400000000,12.00,47.00
635026635000000000,12.00,47.00
635026635600000000,12.00,47.00
635026636200000000,12.00,47.00
635026636800000000,12.00,47.00
635026637400000000,12.00,47.00
635026638000000000,12.00,48.00
635026638600000000,13.00,48.00
635026639200000000,13.00,48.00
635026639800000000,13.00,48.00
635026640400000000,13.00,47.00
635026641000000000,13.00,47.00
635026641600000000,13.00,48.00
635026642200000000,13.00,47.00
635026642800000000,12.00,47.00
635026643400000000,12.00,46.00
635026644000000000,12.00,46.00
635026644600000000,12.00,46.00
635026645200000000,12.00,46.00
635026645800000000,12.00,45.00
635026646400000000,12.00,45.00
635026647000000000,12.00,45.00
635026647600000000,12.00,45.00
635026648200000000,12.00,45.00
635026648800000000,12.00,45.00
635026649400000000,13.00,45.00
635026650000000000,14.00,45.00
635026650600000000,14.00,45.00
635026651200000000,15.00,45.00
635026651800000000,15.00,45.00
635026652400000000,14.00,45.00
635026653000000000,14.00,45.00
635026653600000000,14.00,45.00
635026654200000000,14.00,45.00
635026654800000000,14.00,46.00
635026655400000000,14.00,46.00
635026656000000000,14.00,46.00
635026656600000000,14.00,46.00
635026657200000000,14.00,46.00
635026657800000000,14.00,46.00
635026658400000000,14.00,46.00
635026659000000000,14.00,46.00
635026659600000000,14.00,47.00
635026660200000000,14.00,47.00
635026660800000000,14.00,47.00
635026661400000000,14.00,47.00
635026662000000000,14.00,47.00
635026662600000000,14.00,47.00
635026663200000000,14.00,47.00
635026663800000000,14.00,47.00
635026664400000000,14.00,47.00
635026665000000000,14.00,47.00
635026665600000000,14.00,47.00
635026666200000000,14.00,47.00
635026666800000000,15.00,47.00
635026667400000000,14.00,47.00
635026668000000000,14.00,47.00
635026668600000000,14.00,47.00
635026669200000000,14.00,47.00
635026669800000000,14.00,47.00
635026670400000000,14.00,47.00
635026671000000000,14.00,48.00
635026671600000000,14.00,48.00
635026672200000000,14.00,48.00
635026672800000000,14.00,48.00
635026673400000000,14.00,48.00
635026674000000000,13.00,48.00
635026674600000000,13.00,48.00
635026675200000000,12.00,48.00
635026675800000000,12.00,47.00
635026676400000000,12.00,47.00
635026677000000000,12.00,47.00
635026677600000000,12.00,47.00
635026678200000000,12.00,47.00
635026678800000000,12.00,47.00
635026679400000000,12.00,46.00
635026680000000000,12.00,46.00
635026680600000000,12.00,46.00
635026681200000000,12.00,46.00
635026681800000000,13.00,46.00
635026682400000000,12.00,46.00
635026683000000000,12.00,46.00
635026683600000000,13.00,46.00
635026684200000000,13.00,47.00
635026684800000000,12.00,47.00
635026685400000000,12.00,47.00
635026686000000000,12.00,47.00
635026686600000000,12.00,47.00
635026687200000000,12.00,47.00
635026687800000000,12.00,47.00
635026688400000000,12.00,46.00
635026689000000000,12.00,46.00
635026689600000000,12.00,46.00
635026690200000000,12.00,45.00
635026690800000000,12.00,45.00
635026691400000000,12.00,45.00
635026692000000000,12.00,45.00
635026692600000000,12.00,45.00
635026693200000000,12.00,44.00
635026693800000000,12.00,44.00
635026694400000000,12.00,44.00
635026695000000000,12.00,45.00
635026695600000000,12.00,44.00
635026696200000000,12.00,44.00
635026696800000000,12.00,45.00
635026697400000000,12.00,45.00
635026698000000000,12.00,45.00
635026698600000000,12.00,45.00
635026699200000000,12.00,45.00
635026699800000000,12.00,45.00
635026700400000000,12.00,46.00
635026701000000000,12.00,46.00
635026701600000000,12.00,45.00
635026702200000000,12.00,45.00
635026702800000000,12.00,46.00
635026703400000000,12.00,46.00
635026704000000000,12.00,47.00
635026704600000000,12.00,47.00
635026705200000000,12.00,47.00
635026705800000000,13.00,47.00
635026706400000000,13.00,47.00
635026707000000000,13.00,48.00
635026707600000000,13.00,48.00
635026708200000000,14.00,48.00
635026708800000000,14.00,48.00
635026709400000000,14.00,48.00
635026710000000000,15.00,48.00
635026710600000000,15.00,47.00
635026711200000000,15.00,47.00
635026711800000000,15.00,47.00
635026712400000000,15.00,47.00
635026713000000000,15.00,46.00
635026713600000000,15.00,47.00
635026714200000000,15.00,47.00
635026714800000000,15.00,47.00
635026715400000000,15.00,47.00
635026716000000000,14.00,47.00
635026716600000000,14.00,46.00
635026717200000000,14.00,46.00
635026717800000000,14.00,45.00
635026718400000000,14.00,45.00
635026719000000000,14.00,45.00
635026719600000000,14.00,44.00
635026720200000000,14.00,44.00
635026720800000000,14.00,44.00
635026721400000000,14.00,44.00
635026722000000000,14.00,44.00
635026722600000000,15.00,44.00
635026723200000000,16.00,44.00
635026723800000000,16.00,44.00
635026724400000000,16.00,44.00
635026725000000000,16.00,44.00
635026725600000000,16.00,44.00
635026726200000000,16.00,45.00
635026726800000000,16.00,46.00
635026727400000000,16.00,47.00
635026728000000000,16.00,48.00
635026728600000000,16.00,47.00
635026729200000000,16.00,47.00
635026729800000000,16.00,47.00
635026730400000000,16.00,47.00
635026731000000000,16.00,47.00
635026731600000000,17.00,47.00
635026732200000000,17.00,47.00
635026732800000000,17.00,47.00
635026733400000000,17.00,47.00
635026734000000000,17.00,47.00
635026734600000000,17.00,47.00
635026735200000000,17.00,48.00
